trial,Self,Other,Feedback,strategy,agent_id,Memory,cumulative
96,1,1,1,WSLS,3,NA,0.7916666666666666
97,1,1,1,WSLS,3,NA,0.7938144329896907
98,1,1,1,WSLS,3,NA,0.7959183673469388
99,1,1,1,WSLS,3,NA,0.797979797979798
100,1,1,1,WSLS,3,NA,0.8
1,0,0,1,Memory,3,0.5,1
2,0,0,1,Memory,3,0.4,1
3,0,0,1,Memory,3,0.32,1
4,0,0,1,Memory,3,0.256,1
5,0,0,1,Memory,3,0.2048,1
6,0,0,1,Memory,3,0.16384,1
7,1,0,0,Memory,3,0.13107200000000002,0.8571428571428571
8,0,0,1,Memory,3,0.10485760000000002,0.875
9,0,0,1,Memory,3,0.08388608000000002,0.8888888888888888
10,0,0,1,Memory,3,0.06710886400000002,0.9
11,0,1,0,Memory,3,0.053687091200000016,0.8181818181818182
12,0,1,0,Memory,3,0.24294967296,0.75
13,0,1,0,Memory,3,0.394359738368,0.6923076923076923
14,1,1,1,Memory,3,0.5154877906944,0.7142857142857143
15,1,1,1,Memory,3,0.6123902325555199,0.7333333333333333
16,1,1,1,Memory,3,0.689912186044416,0.75
17,0,1,0,Memory,3,0.7519297488355328,0.7058823529411765
18,1,1,1,Memory,3,0.8015437990684262,0.7222222222222222
19,1,1,1,Memory,3,0.841235039254741,0.7368421052631579
20,1,1,1,Memory,3,0.8729880314037928,0.75
21,1,0,0,Memory,3,0.8983904251230342,0.7142857142857143
22,1,0,0,Memory,3,0.7187123400984274,0.6818181818181818
23,1,0,0,Memory,3,0.574969872078742,0.6521739130434783
24,0,0,1,Memory,3,0.45997589766299357,0.6666666666666666
25,1,0,0,Memory,3,0.36798071813039485,0.64
26,1,0,0,Memory,3,0.2943845745043159,0.6153846153846154
27,0,0,1,Memory,3,0.2355076596034527,0.6296296296296297
28,0,0,1,Memory,3,0.18840612768276216,0.6428571428571429
29,0,0,1,Memory,3,0.15072490214620973,0.6551724137931034
30,0,0,1,Memory,3,0.12057992171696778,0.6666666666666666
31,0,1,0,Memory,3,0.09646393737357423,0.6451612903225806
32,0,1,0,Memory,3,0.2771711498988594,0.625
33,1,1,1,Memory,3,0.4217369199190875,0.6363636363636364
34,1,1,1,Memory,3,0.5373895359352701,0.6470588235294118
35,0,1,0,Memory,3,0.629911628748216,0.6285714285714286
36,1,1,1,Memory,3,0.7039293029985728,0.6388888888888888
37,1,1,1,Memory,3,0.7631434423988582,0.6486486486486487
38,1,1,1,Memory,3,0.8105147539190866,0.6578947368421053
39,1,1,1,Memory,3,0.8484118031352692,0.6666666666666666
40,1,1,1,Memory,3,0.8787294425082154,0.675
41,1,0,0,Memory,3,0.9029835540065723,0.6585365853658537
42,1,0,0,Memory,3,0.7223868432052578,0.6428571428571429
43,0,0,1,Memory,3,0.5779094745642063,0.6511627906976745
44,0,0,1,Memory,3,0.462327579651365,0.6590909090909091
45,0,0,1,Memory,3,0.369862063721092,0.6666666666666666
46,0,0,1,Memory,3,0.2958896509768736,0.6739130434782609
47,0,0,1,Memory,3,0.23671172078149888,0.6808510638297872
48,0,0,1,Memory,3,0.1893693766251991,0.6875
49,0,0,1,Memory,3,0.15149550130015926,0.6938775510204082
50,0,0,1,Memory,3,0.12119640104012741,0.7
51,0,1,0,Memory,3,0.09695712083210192,0.6862745098039216
52,1,1,1,Memory,3,0.27756569666568154,0.6923076923076923
53,0,1,0,Memory,3,0.4220525573325452,0.6792452830188679
54,1,1,1,Memory,3,0.5376420458660361,0.6851851851851852
55,1,1,1,Memory,3,0.6301136366928289,0.6909090909090909
56,0,1,0,Memory,3,0.7040909093542631,0.6785714285714286
57,1,1,1,Memory,3,0.7632727274834105,0.6842105263157895
58,1,1,1,Memory,3,0.8106181819867284,0.6896551724137931
59,1,1,1,Memory,3,0.8484945455893828,0.6949152542372882
60,1,1,1,Memory,3,0.8787956364715062,0.7
61,1,0,0,Memory,3,0.9030365091772049,0.6885245901639344
62,1,0,0,Memory,3,0.722429207341764,0.6774193548387096
63,1,0,0,Memory,3,0.5779433658734112,0.6666666666666666
64,0,0,1,Memory,3,0.462354692698729,0.671875
65,0,0,1,Memory,3,0.36988375415898317,0.676923076923077
66,0,0,1,Memory,3,0.29590700332718656,0.6818181818181818
67,0,0,1,Memory,3,0.23672560266174925,0.6865671641791045
68,0,0,1,Memory,3,0.1893804821293994,0.6911764705882353
69,0,0,1,Memory,3,0.1515043857035195,0.6956521739130435
70,0,0,1,Memory,3,0.12120350856281562,0.7
71,0,1,0,Memory,3,0.09696280685025249,0.6901408450704225
72,0,1,0,Memory,3,0.27757024548020204,0.6805555555555556
73,0,1,0,Memory,3,0.42205619638416164,0.6712328767123288
74,0,1,0,Memory,3,0.5376449571073293,0.6621621621621622
75,1,1,1,Memory,3,0.6301159656858635,0.6666666666666666
76,0,1,0,Memory,3,0.7040927725486907,0.6578947368421053
77,1,1,1,Memory,3,0.7632742180389526,0.6623376623376623
78,1,1,1,Memory,3,0.810619374431162,0.6666666666666666
79,1,1,1,Memory,3,0.8484954995449296,0.6708860759493671
80,1,1,1,Memory,3,0.8787963996359437,0.675
81,1,0,0,Memory,3,0.903037119708755,0.6666666666666666
82,0,0,1,Memory,3,0.722429695767004,0.6707317073170732
83,1,0,0,Memory,3,0.5779437566136032,0.6626506024096386
84,1,0,0,Memory,3,0.4623550052908826,0.6547619047619048
85,1,0,0,Memory,3,0.36988400423270607,0.6470588235294118
86,0,0,1,Memory,3,0.29590720338616483,0.6511627906976745
87,0,0,1,Memory,3,0.23672576270893186,0.6551724137931034
88,1,0,0,Memory,3,0.1893806101671455,0.6477272727272727
89,0,0,1,Memory,3,0.1515044881337164,0.651685393258427
90,0,0,1,Memory,3,0.12120359050697312,0.6555555555555556
91,0,1,0,Memory,3,0.09696287240557849,0.6483516483516484
92,0,1,0,Memory,3,0.2775702979244628,0.6413043478260869
93,0,1,0,Memory,3,0.4220562383395703,0.6344086021505376
94,1,1,1,Memory,3,0.5376449906716563,0.6382978723404256
95,1,1,1,Memory,3,0.630115992537325,0.6421052631578947
96,1,1,1,Memory,3,0.70409279402986,0.6458333333333334
97,1,1,1,Memory,3,0.763274235223888,0.6494845360824743
98,1,1,1,Memory,3,0.8106193881791104,0.6530612244897959
99,1,1,1,Memory,3,0.8484955105432883,0.6565656565656566
100,1,1,1,Memory,3,0.8787964084346307,0.66
1,1,0,0,WSLS,4,NA,0
2,0,0,1,WSLS,4,NA,0.5
3,0,0,1,WSLS,4,NA,0.6666666666666666
4,0,0,1,WSLS,4,NA,0.75
5,0,0,1,WSLS,4,NA,0.8
6,0,0,1,WSLS,4,NA,0.8333333333333334
7,0,0,1,WSLS,4,NA,0.8571428571428571
8,0,0,1,WSLS,4,NA,0.875
9,0,0,1,WSLS,4,NA,0.8888888888888888
10,0,0,1,WSLS,4,NA,0.9
11,0,1,0,WSLS,4,NA,0.8181818181818182
12,1,1,1,WSLS,4,NA,0.8333333333333334
13,1,1,1,WSLS,4,NA,0.8461538461538461
14,1,1,1,WSLS,4,NA,0.8571428571428571
15,1,1,1,WSLS,4,NA,0.8666666666666667
16,1,1,1,WSLS,4,NA,0.875
17,1,1,1,WSLS,4,NA,0.8823529411764706
18,1,1,1,WSLS,4,NA,0.8888888888888888
19,1,1,1,WSLS,4,NA,0.8947368421052632
20,1,1,1,WSLS,4,NA,0.9
21,1,0,0,WSLS,4,NA,0.8571428571428571
22,0,0,1,WSLS,4,NA,0.8636363636363636
23,0,0,1,WSLS,4,NA,0.8695652173913043
24,0,0,1,WSLS,4,NA,0.875
25,0,0,1,WSLS,4,NA,0.88
26,0,0,1,WSLS,4,NA,0.8846153846153846
27,1,0,0,WSLS,4,NA,0.8518518518518519
28,0,0,1,WSLS,4,NA,0.8571428571428571
29,0,0,1,WSLS,4,NA,0.8620689655172413
30,0,0,1,WSLS,4,NA,0.8666666666666667
31,0,1,0,WSLS,4,NA,0.8387096774193549
32,0,1,0,WSLS,4,NA,0.8125
33,1,1,1,WSLS,4,NA,0.8181818181818182
34,1,1,1,WSLS,4,NA,0.8235294117647058
35,1,1,1,WSLS,4,NA,0.8285714285714286
36,1,1,1,WSLS,4,NA,0.8333333333333334
37,1,1,1,WSLS,4,NA,0.8378378378378378
38,1,1,1,WSLS,4,NA,0.8421052631578947
39,1,1,1,WSLS,4,NA,0.8461538461538461
40,1,1,1,WSLS,4,NA,0.85
41,1,0,0,WSLS,4,NA,0.8292682926829268
42,0,0,1,WSLS,4,NA,0.8333333333333334
43,0,0,1,WSLS,4,NA,0.8372093023255814
44,0,0,1,WSLS,4,NA,0.8409090909090909
45,0,0,1,WSLS,4,NA,0.8444444444444444
46,0,0,1,WSLS,4,NA,0.8478260869565217
47,0,0,1,WSLS,4,NA,0.851063829787234
48,0,0,1,WSLS,4,NA,0.8541666666666666
49,0,0,1,WSLS,4,NA,0.8571428571428571
50,0,0,1,WSLS,4,NA,0.86
51,0,1,0,WSLS,4,NA,0.8431372549019608
52,1,1,1,WSLS,4,NA,0.8461538461538461
53,1,1,1,WSLS,4,NA,0.8490566037735849
54,1,1,1,WSLS,4,NA,0.8518518518518519
55,1,1,1,WSLS,4,NA,0.8545454545454545
56,1,1,1,WSLS,4,NA,0.8571428571428571
57,1,1,1,WSLS,4,NA,0.8596491228070176
58,1,1,1,WSLS,4,NA,0.8620689655172413
59,1,1,1,WSLS,4,NA,0.864406779661017
60,1,1,1,WSLS,4,NA,0.8666666666666667
61,1,0,0,WSLS,4,NA,0.8524590163934426
62,0,0,1,WSLS,4,NA,0.8548387096774194
63,0,0,1,WSLS,4,NA,0.8571428571428571
64,0,0,1,WSLS,4,NA,0.859375
65,0,0,1,WSLS,4,NA,0.8615384615384616
66,0,0,1,WSLS,4,NA,0.8636363636363636
67,0,0,1,WSLS,4,NA,0.8656716417910447
68,0,0,1,WSLS,4,NA,0.8676470588235294
69,0,0,1,WSLS,4,NA,0.8695652173913043
70,0,0,1,WSLS,4,NA,0.8714285714285714
71,0,1,0,WSLS,4,NA,0.8591549295774648
72,1,1,1,WSLS,4,NA,0.8611111111111112
73,1,1,1,WSLS,4,NA,0.863013698630137
74,1,1,1,WSLS,4,NA,0.8648648648648649
75,1,1,1,WSLS,4,NA,0.8666666666666667
76,1,1,1,WSLS,4,NA,0.868421052631579
77,1,1,1,WSLS,4,NA,0.8701298701298701
78,1,1,1,WSLS,4,NA,0.8717948717948718
79,1,1,1,WSLS,4,NA,0.8734177215189873
80,1,1,1,WSLS,4,NA,0.875
81,1,0,0,WSLS,4,NA,0.8641975308641975
82,0,0,1,WSLS,4,NA,0.8658536585365854
83,0,0,1,WSLS,4,NA,0.8674698795180723
84,0,0,1,WSLS,4,NA,0.8690476190476191
85,0,0,1,WSLS,4,NA,0.8705882352941177
86,0,0,1,WSLS,4,NA,0.872093023255814
87,0,0,1,WSLS,4,NA,0.8735632183908046
88,0,0,1,WSLS,4,NA,0.875
89,0,0,1,WSLS,4,NA,0.8764044943820225
90,0,0,1,WSLS,4,NA,0.8777777777777778
91,0,1,0,WSLS,4,NA,0.8681318681318682
92,1,1,1,WSLS,4,NA,0.8695652173913043
93,0,1,0,WSLS,4,NA,0.8602150537634409
94,1,1,1,WSLS,4,NA,0.8617021276595744
95,1,1,1,WSLS,4,NA,0.8631578947368421
96,1,1,1,WSLS,4,NA,0.8645833333333334
97,1,1,1,WSLS,4,NA,0.865979381443299
98,1,1,1,WSLS,4,NA,0.8673469387755102
99,1,1,1,WSLS,4,NA,0.8686868686868687
100,1,1,1,WSLS,4,NA,0.87
1,1,0,0,Memory,4,0.5,0
2,0,0,1,Memory,4,0.4,0.5
3,0,0,1,Memory,4,0.32,0.6666666666666666
4,0,0,1,Memory,4,0.256,0.75
5,0,0,1,Memory,4,0.2048,0.8
6,0,0,1,Memory,4,0.16384,0.8333333333333334
7,0,0,1,Memory,4,0.13107200000000002,0.8571428571428571
8,0,0,1,Memory,4,0.10485760000000002,0.875
9,0,0,1,Memory,4,0.08388608000000002,0.8888888888888888
10,1,0,0,Memory,4,0.06710886400000002,0.8
11,0,1,0,Memory,4,0.053687091200000016,0.7272727272727273
12,0,1,0,Memory,4,0.24294967296,0.6666666666666666
13,1,1,1,Memory,4,0.394359738368,0.6923076923076923
14,1,1,1,Memory,4,0.5154877906944,0.7142857142857143
15,1,1,1,Memory,4,0.6123902325555199,0.7333333333333333
16,1,1,1,Memory,4,0.689912186044416,0.75
17,1,1,1,Memory,4,0.7519297488355328,0.7647058823529411
18,1,1,1,Memory,4,0.8015437990684262,0.7777777777777778
19,1,1,1,Memory,4,0.841235039254741,0.7894736842105263
20,1,1,1,Memory,4,0.8729880314037928,0.8
21,0,0,1,Memory,4,0.8983904251230342,0.8095238095238095
22,1,0,0,Memory,4,0.7187123400984274,0.7727272727272727
23,1,0,0,Memory,4,0.574969872078742,0.7391304347826086
24,1,0,0,Memory,4,0.45997589766299357,0.7083333333333334
25,0,0,1,Memory,4,0.36798071813039485,0.72
26,0,0,1,Memory,4,0.2943845745043159,0.7307692307692307
27,0,0,1,Memory,4,0.2355076596034527,0.7407407407407407
28,0,0,1,Memory,4,0.18840612768276216,0.75
29,0,0,1,Memory,4,0.15072490214620973,0.7586206896551724
30,0,0,1,Memory,4,0.12057992171696778,0.7666666666666667
31,0,1,0,Memory,4,0.09646393737357423,0.7419354838709677
32,1,1,1,Memory,4,0.2771711498988594,0.75
33,1,1,1,Memory,4,0.4217369199190875,0.7575757575757576
34,1,1,1,Memory,4,0.5373895359352701,0.7647058823529411
35,1,1,1,Memory,4,0.629911628748216,0.7714285714285715
36,1,1,1,Memory,4,0.7039293029985728,0.7777777777777778
37,1,1,1,Memory,4,0.7631434423988582,0.7837837837837838
38,1,1,1,Memory,4,0.8105147539190866,0.7894736842105263
39,1,1,1,Memory,4,0.8484118031352692,0.7948717948717948
40,1,1,1,Memory,4,0.8787294425082154,0.8
41,1,0,0,Memory,4,0.9029835540065723,0.7804878048780488
42,1,0,0,Memory,4,0.7223868432052578,0.7619047619047619
43,1,0,0,Memory,4,0.5779094745642063,0.7441860465116279
44,1,0,0,Memory,4,0.462327579651365,0.7272727272727273
45,0,0,1,Memory,4,0.369862063721092,0.7333333333333333
46,0,0,1,Memory,4,0.2958896509768736,0.7391304347826086
47,0,0,1,Memory,4,0.23671172078149888,0.7446808510638298
48,0,0,1,Memory,4,0.1893693766251991,0.75
49,0,0,1,Memory,4,0.15149550130015926,0.7551020408163265
50,0,0,1,Memory,4,0.12119640104012741,0.76
51,0,1,0,Memory,4,0.09695712083210192,0.7450980392156863
52,0,1,0,Memory,4,0.27756569666568154,0.7307692307692307
53,1,1,1,Memory,4,0.4220525573325452,0.7358490566037735
54,1,1,1,Memory,4,0.5376420458660361,0.7407407407407407
55,1,1,1,Memory,4,0.6301136366928289,0.7454545454545455
56,1,1,1,Memory,4,0.7040909093542631,0.75
57,1,1,1,Memory,4,0.7632727274834105,0.7543859649122807
58,0,1,0,Memory,4,0.8106181819867284,0.7413793103448276
59,1,1,1,Memory,4,0.8484945455893828,0.7457627118644068
60,1,1,1,Memory,4,0.8787956364715062,0.75
61,1,0,0,Memory,4,0.9030365091772049,0.7377049180327869
62,1,0,0,Memory,4,0.722429207341764,0.7258064516129032
63,0,0,1,Memory,4,0.5779433658734112,0.7301587301587301
64,0,0,1,Memory,4,0.462354692698729,0.734375
65,0,0,1,Memory,4,0.36988375415898317,0.7384615384615385
66,0,0,1,Memory,4,0.29590700332718656,0.7424242424242424
67,0,0,1,Memory,4,0.23672560266174925,0.746268656716418
68,0,0,1,Memory,4,0.1893804821293994,0.75
69,0,0,1,Memory,4,0.1515043857035195,0.7536231884057971
70,0,0,1,Memory,4,0.12120350856281562,0.7571428571428571
71,0,1,0,Memory,4,0.09696280685025249,0.7464788732394366
72,0,1,0,Memory,4,0.27757024548020204,0.7361111111111112
73,0,1,0,Memory,4,0.42205619638416164,0.726027397260274
74,1,1,1,Memory,4,0.5376449571073293,0.7297297297297297
75,0,1,0,Memory,4,0.6301159656858635,0.72
76,1,1,1,Memory,4,0.7040927725486907,0.7236842105263158
77,1,1,1,Memory,4,0.7632742180389526,0.7272727272727273
78,1,1,1,Memory,4,0.810619374431162,0.7307692307692307
79,0,1,0,Memory,4,0.8484954995449296,0.7215189873417721
80,1,1,1,Memory,4,0.8787963996359437,0.725
81,1,0,0,Memory,4,0.903037119708755,0.7160493827160493
82,1,0,0,Memory,4,0.722429695767004,0.7073170731707317
83,1,0,0,Memory,4,0.5779437566136032,0.6987951807228916
84,1,0,0,Memory,4,0.4623550052908826,0.6904761904761905
85,0,0,1,Memory,4,0.36988400423270607,0.6941176470588235
86,0,0,1,Memory,4,0.29590720338616483,0.6976744186046512
87,0,0,1,Memory,4,0.23672576270893186,0.7011494252873564
88,0,0,1,Memory,4,0.1893806101671455,0.7045454545454546
89,0,0,1,Memory,4,0.1515044881337164,0.7078651685393258
90,0,0,1,Memory,4,0.12120359050697312,0.7111111111111111
91,0,1,0,Memory,4,0.09696287240557849,0.7032967032967034
92,1,1,1,Memory,4,0.2775702979244628,0.7065217391304348
93,0,1,0,Memory,4,0.4220562383395703,0.6989247311827957
94,1,1,1,Memory,4,0.5376449906716563,0.7021276595744681
95,0,1,0,Memory,4,0.630115992537325,0.6947368421052632
96,0,1,0,Memory,4,0.70409279402986,0.6875
97,1,1,1,Memory,4,0.763274235223888,0.6907216494845361
98,1,1,1,Memory,4,0.8106193881791104,0.6938775510204082
99,1,1,1,Memory,4,0.8484955105432883,0.696969696969697
100,1,1,1,Memory,4,0.8787964084346307,0.7
1,1,0,0,WSLS,5,NA,0
2,0,0,1,WSLS,5,NA,0.5
3,0,0,1,WSLS,5,NA,0.6666666666666666
4,0,0,1,WSLS,5,NA,0.75
5,0,0,1,WSLS,5,NA,0.8
6,0,0,1,WSLS,5,NA,0.8333333333333334
7,0,0,1,WSLS,5,NA,0.8571428571428571
8,0,0,1,WSLS,5,NA,0.875
9,0,0,1,WSLS,5,NA,0.8888888888888888
10,0,0,1,WSLS,5,NA,0.9
11,0,1,0,WSLS,5,NA,0.8181818181818182
12,1,1,1,WSLS,5,NA,0.8333333333333334
13,1,1,1,WSLS,5,NA,0.8461538461538461
14,1,1,1,WSLS,5,NA,0.8571428571428571
15,1,1,1,WSLS,5,NA,0.8666666666666667
16,1,1,1,WSLS,5,NA,0.875
17,1,1,1,WSLS,5,NA,0.8823529411764706
18,1,1,1,WSLS,5,NA,0.8888888888888888
19,0,1,0,WSLS,5,NA,0.8421052631578947
20,0,1,0,WSLS,5,NA,0.8
21,1,0,0,WSLS,5,NA,0.7619047619047619
22,0,0,1,WSLS,5,NA,0.7727272727272727
23,0,0,1,WSLS,5,NA,0.782608695652174
24,0,0,1,WSLS,5,NA,0.7916666666666666
25,0,0,1,WSLS,5,NA,0.8
26,0,0,1,WSLS,5,NA,0.8076923076923077
27,0,0,1,WSLS,5,NA,0.8148148148148148
28,0,0,1,WSLS,5,NA,0.8214285714285714
29,0,0,1,WSLS,5,NA,0.8275862068965517
30,1,0,0,WSLS,5,NA,0.8
31,0,1,0,WSLS,5,NA,0.7741935483870968
32,1,1,1,WSLS,5,NA,0.78125
33,1,1,1,WSLS,5,NA,0.7878787878787878
34,1,1,1,WSLS,5,NA,0.7941176470588235
35,1,1,1,WSLS,5,NA,0.8
36,1,1,1,WSLS,5,NA,0.8055555555555556
37,0,1,0,WSLS,5,NA,0.7837837837837838
38,1,1,1,WSLS,5,NA,0.7894736842105263
39,1,1,1,WSLS,5,NA,0.7948717948717948
40,1,1,1,WSLS,5,NA,0.8
41,1,0,0,WSLS,5,NA,0.7804878048780488
42,0,0,1,WSLS,5,NA,0.7857142857142857
43,1,0,0,WSLS,5,NA,0.7674418604651163
44,0,0,1,WSLS,5,NA,0.7727272727272727
45,0,0,1,WSLS,5,NA,0.7777777777777778
46,0,0,1,WSLS,5,NA,0.782608695652174
47,0,0,1,WSLS,5,NA,0.7872340425531915
48,1,0,0,WSLS,5,NA,0.7708333333333334
49,1,0,0,WSLS,5,NA,0.7551020408163265
50,0,0,1,WSLS,5,NA,0.76
51,1,1,1,WSLS,5,NA,0.7647058823529411
52,1,1,1,WSLS,5,NA,0.7692307692307693
53,1,1,1,WSLS,5,NA,0.7735849056603774
54,1,1,1,WSLS,5,NA,0.7777777777777778
55,1,1,1,WSLS,5,NA,0.7818181818181819
56,1,1,1,WSLS,5,NA,0.7857142857142857
57,1,1,1,WSLS,5,NA,0.7894736842105263
58,1,1,1,WSLS,5,NA,0.7931034482758621
59,1,1,1,WSLS,5,NA,0.7966101694915254
60,1,1,1,WSLS,5,NA,0.8
61,1,0,0,WSLS,5,NA,0.7868852459016393
62,0,0,1,WSLS,5,NA,0.7903225806451613
63,0,0,1,WSLS,5,NA,0.7936507936507936
64,0,0,1,WSLS,5,NA,0.796875
65,0,0,1,WSLS,5,NA,0.8
66,0,0,1,WSLS,5,NA,0.803030303030303
67,0,0,1,WSLS,5,NA,0.8059701492537313
68,0,0,1,WSLS,5,NA,0.8088235294117647
69,1,0,0,WSLS,5,NA,0.7971014492753623
70,0,0,1,WSLS,5,NA,0.8
71,0,1,0,WSLS,5,NA,0.7887323943661971
72,1,1,1,WSLS,5,NA,0.7916666666666666
73,1,1,1,WSLS,5,NA,0.7945205479452054
74,1,1,1,WSLS,5,NA,0.7972972972972973
75,1,1,1,WSLS,5,NA,0.8
76,1,1,1,WSLS,5,NA,0.8026315789473685
77,1,1,1,WSLS,5,NA,0.8051948051948052
78,1,1,1,WSLS,5,NA,0.8076923076923077
79,1,1,1,WSLS,5,NA,0.810126582278481
80,0,1,0,WSLS,5,NA,0.8
81,1,0,0,WSLS,5,NA,0.7901234567901234
82,0,0,1,WSLS,5,NA,0.7926829268292683
83,0,0,1,WSLS,5,NA,0.7951807228915663
84,0,0,1,WSLS,5,NA,0.7976190476190477
85,0,0,1,WSLS,5,NA,0.8
86,0,0,1,WSLS,5,NA,0.8023255813953488
87,0,0,1,WSLS,5,NA,0.8045977011494253
88,0,0,1,WSLS,5,NA,0.8068181818181818
89,0,0,1,WSLS,5,NA,0.8089887640449438
90,0,0,1,WSLS,5,NA,0.8111111111111111
91,1,1,1,WSLS,5,NA,0.8131868131868132
92,1,1,1,WSLS,5,NA,0.8152173913043478
93,1,1,1,WSLS,5,NA,0.8172043010752689
94,1,1,1,WSLS,5,NA,0.8191489361702128
95,1,1,1,WSLS,5,NA,0.8210526315789474
96,1,1,1,WSLS,5,NA,0.8229166666666666
97,1,1,1,WSLS,5,NA,0.8247422680412371
98,1,1,1,WSLS,5,NA,0.826530612244898
99,1,1,1,WSLS,5,NA,0.8282828282828283
100,1,1,1,WSLS,5,NA,0.83
1,0,0,1,Memory,5,0.5,1
2,0,0,1,Memory,5,0.4,1
3,0,0,1,Memory,5,0.32,1
4,0,0,1,Memory,5,0.256,1
5,1,0,0,Memory,5,0.2048,0.8
6,0,0,1,Memory,5,0.16384,0.8333333333333334
7,0,0,1,Memory,5,0.13107200000000002,0.8571428571428571
8,0,0,1,Memory,5,0.10485760000000002,0.875
9,0,0,1,Memory,5,0.08388608000000002,0.8888888888888888
10,0,0,1,Memory,5,0.06710886400000002,0.9
11,0,1,0,Memory,5,0.053687091200000016,0.8181818181818182
12,0,1,0,Memory,5,0.24294967296,0.75
13,0,1,0,Memory,5,0.394359738368,0.6923076923076923
14,0,1,0,Memory,5,0.5154877906944,0.6428571428571429
15,1,1,1,Memory,5,0.6123902325555199,0.6666666666666666
16,0,1,0,Memory,5,0.689912186044416,0.625
17,1,1,1,Memory,5,0.7519297488355328,0.6470588235294118
18,1,1,1,Memory,5,0.8015437990684262,0.6666666666666666
19,1,1,1,Memory,5,0.841235039254741,0.6842105263157895
20,1,1,1,Memory,5,0.8729880314037928,0.7
21,1,0,0,Memory,5,0.8983904251230342,0.6666666666666666
22,1,0,0,Memory,5,0.7187123400984274,0.6363636363636364
23,1,0,0,Memory,5,0.574969872078742,0.6086956521739131
24,1,0,0,Memory,5,0.45997589766299357,0.5833333333333334
25,0,0,1,Memory,5,0.36798071813039485,0.6
26,1,0,0,Memory,5,0.2943845745043159,0.5769230769230769
27,0,0,1,Memory,5,0.2355076596034527,0.5925925925925926
28,0,0,1,Memory,5,0.18840612768276216,0.6071428571428571
29,0,0,1,Memory,5,0.15072490214620973,0.6206896551724138
30,0,0,1,Memory,5,0.12057992171696778,0.6333333333333333
31,0,1,0,Memory,5,0.09646393737357423,0.6129032258064516
32,0,1,0,Memory,5,0.2771711498988594,0.59375
33,0,1,0,Memory,5,0.4217369199190875,0.5757575757575758
34,0,1,0,Memory,5,0.5373895359352701,0.5588235294117647
35,1,1,1,Memory,5,0.629911628748216,0.5714285714285714
36,1,1,1,Memory,5,0.7039293029985728,0.5833333333333334
37,1,1,1,Memory,5,0.7631434423988582,0.5945945945945946
38,1,1,1,Memory,5,0.8105147539190866,0.6052631578947368
39,1,1,1,Memory,5,0.8484118031352692,0.6153846153846154
40,1,1,1,Memory,5,0.8787294425082154,0.625
41,1,0,0,Memory,5,0.9029835540065723,0.6097560975609756
42,1,0,0,Memory,5,0.7223868432052578,0.5952380952380952
43,1,0,0,Memory,5,0.5779094745642063,0.5813953488372093
44,0,0,1,Memory,5,0.462327579651365,0.5909090909090909
45,0,0,1,Memory,5,0.369862063721092,0.6
46,0,0,1,Memory,5,0.2958896509768736,0.6086956521739131
47,0,0,1,Memory,5,0.23671172078149888,0.6170212765957447
48,0,0,1,Memory,5,0.1893693766251991,0.625
49,0,0,1,Memory,5,0.15149550130015926,0.6326530612244898
50,0,0,1,Memory,5,0.12119640104012741,0.64
51,0,1,0,Memory,5,0.09695712083210192,0.6274509803921569
52,0,1,0,Memory,5,0.27756569666568154,0.6153846153846154
53,0,1,0,Memory,5,0.4220525573325452,0.6037735849056604
54,0,1,0,Memory,5,0.5376420458660361,0.5925925925925926
55,1,1,1,Memory,5,0.6301136366928289,0.6
56,1,1,1,Memory,5,0.7040909093542631,0.6071428571428571
57,1,1,1,Memory,5,0.7632727274834105,0.6140350877192983
58,1,1,1,Memory,5,0.8106181819867284,0.6206896551724138
59,1,1,1,Memory,5,0.8484945455893828,0.6271186440677966
60,1,1,1,Memory,5,0.8787956364715062,0.6333333333333333
61,1,0,0,Memory,5,0.9030365091772049,0.6229508196721312
62,1,0,0,Memory,5,0.722429207341764,0.6129032258064516
63,0,0,1,Memory,5,0.5779433658734112,0.6190476190476191
64,0,0,1,Memory,5,0.462354692698729,0.625
65,1,0,0,Memory,5,0.36988375415898317,0.6153846153846154
66,1,0,0,Memory,5,0.29590700332718656,0.6060606060606061
67,0,0,1,Memory,5,0.23672560266174925,0.6119402985074627
68,0,0,1,Memory,5,0.1893804821293994,0.6176470588235294
69,0,0,1,Memory,5,0.1515043857035195,0.6231884057971014
70,0,0,1,Memory,5,0.12120350856281562,0.6285714285714286
71,0,1,0,Memory,5,0.09696280685025249,0.6197183098591549
72,0,1,0,Memory,5,0.27757024548020204,0.6111111111111112
73,0,1,0,Memory,5,0.42205619638416164,0.6027397260273972
74,1,1,1,Memory,5,0.5376449571073293,0.6081081081081081
75,0,1,0,Memory,5,0.6301159656858635,0.6
76,1,1,1,Memory,5,0.7040927725486907,0.6052631578947368
77,0,1,0,Memory,5,0.7632742180389526,0.5974025974025974
78,1,1,1,Memory,5,0.810619374431162,0.6025641025641025
79,1,1,1,Memory,5,0.8484954995449296,0.6075949367088608
80,1,1,1,Memory,5,0.8787963996359437,0.6125
81,1,0,0,Memory,5,0.903037119708755,0.6049382716049383
82,1,0,0,Memory,5,0.722429695767004,0.5975609756097561
83,1,0,0,Memory,5,0.5779437566136032,0.5903614457831325
84,0,0,1,Memory,5,0.4623550052908826,0.5952380952380952
85,0,0,1,Memory,5,0.36988400423270607,0.6
